region_type,state,country,percent_yoy_change,date
states,Texas,United States,-99,2020-04-30
states,Texas,United States,-85,2020-05-01
states,Texas,United States,-87,2020-05-02
states,Texas,United States,-89,2020-05-03
states,Texas,United States,-89,2020-05-04
states,Texas,United States,-86,2020-05-05
states,Texas,United States,-87,2020-05-06
states,Texas,United States,-87,2020-05-07
states,Texas,United States,-82,2020-05-08
states,Texas,United States,-82,2020-05-09
states,Texas,United States,-83,2020-05-10
states,Texas,United States,-83,2020-05-11
states,Texas,United States,-84,2020-05-12
states,Texas,United States,-82,2020-05-13
states,Texas,United States,-80,2020-05-14
states,Texas,United States,-77,2020-05-15
states,Texas,United States,-74,2020-05-16
states,Texas,United States,-75,2020-05-17
states,Texas,United States,-79,2020-05-18
states,Texas,United States,-76,2020-05-19
states,Texas,United States,-73,2020-05-20
states,Texas,United States,-69,2020-05-21
states,Texas,United States,-64,2020-05-22
states,Texas,United States,-63,2020-05-23
states,Texas,United States,-67,2020-05-24
states,Texas,United States,-60,2020-05-25
states,Texas,United States,-64,2020-05-26
states,Texas,United States,-61,2020-05-27
states,Texas,United States,-61,2020-05-28
states,Texas,United States,-54,2020-05-29
states,Texas,United States,-54,2020-05-30
states,Texas,United States,-58,2020-05-31
states,Texas,United States,-64,2020-06-01
states,Texas,United States,-63,2020-06-02
states,Texas,United States,-56,2020-06-03
states,Texas,United States,-55,2020-06-04
states,Texas,United States,-49,2020-06-05
states,Texas,United States,-46,2020-06-06
states,Texas,United States,-49,2020-06-07
states,Texas,United States,-59,2020-06-08
states,Texas,United States,-55,2020-06-09
states,Texas,United States,-51,2020-06-10
states,Texas,United States,-49,2020-06-11
states,Texas,United States,-43,2020-06-12
states,Texas,United States,-44,2020-06-13
states,Texas,United States,-68,2020-06-14
states,Texas,United States,-52,2020-06-15
states,Texas,United States,-55,2020-06-16
states,Texas,United States,-53,2020-06-17
states,Texas,United States,-53,2020-06-18
states,Texas,United States,-44,2020-06-19
states,Texas,United States,-41,2020-06-20
states,Texas,United States,-9,2020-06-21
states,Texas,United States,-58,2020-06-22
states,Texas,United States,-61,2020-06-23
states,Texas,United States,-60,2020-06-24
states,Texas,United States,-61,2020-06-25
states,Texas,United States,-58,2020-06-26
states,Texas,United States,-54,2020-06-27
states,Texas,United States,-60,2020-06-28
states,Texas,United States,-65,2020-06-29
states,Texas,United States,-64,2020-06-30
states,Texas,United States,-65,2020-07-01
states,Texas,United States,-48,2020-07-02
states,Texas,United States,-56,2020-07-03
states,Texas,United States,-75,2020-07-04
states,Texas,United States,-61,2020-07-05
states,Texas,United States,-65,2020-07-06
states,Texas,United States,-67,2020-07-07
states,Texas,United States,-66,2020-07-08
states,Texas,United States,-65,2020-07-09
states,Texas,United States,-59,2020-07-10
states,Texas,United States,-58,2020-07-11
states,Texas,United States,-60,2020-07-12
states,Texas,United States,-68,2020-07-13
states,Texas,United States,-67,2020-07-14
states,Utah,United States,0,2020-02-18
states,Utah,United States,3,2020-02-19
states,Utah,United States,2,2020-02-20
states,Utah,United States,4,2020-02-21
states,Utah,United States,5,2020-02-22
states,Utah,United States,4,2020-02-23
states,Utah,United States,4,2020-02-24
states,Utah,United States,13,2020-02-25
states,Utah,United States,15,2020-02-26
states,Utah,United States,1,2020-02-27
states,Utah,United States,1,2020-02-28
states,Utah,United States,-1,2020-02-29
states,Utah,United States,-12,2020-03-01
states,Utah,United States,-13,2020-03-02
states,Utah,United States,-6,2020-03-03
states,Utah,United States,-5,2020-03-04
states,Utah,United States,-3,2020-03-05
states,Utah,United States,8,2020-03-06
states,Utah,United States,0,2020-03-07
states,Utah,United States,-13,2020-03-08
states,Utah,United States,-18,2020-03-09
states,Utah,United States,-19,2020-03-10
states,Utah,United States,-11,2020-03-11
states,Utah,United States,-19,2020-03-12
states,Utah,United States,-28,2020-03-13
states,Utah,United States,-34,2020-03-14
states,Utah,United States,-53,2020-03-15
states,Utah,United States,-69,2020-03-16
states,Utah,United States,-69,2020-03-17
states,Utah,United States,-82,2020-03-18
states,Utah,United States,-100,2020-03-19
states,Utah,United States,-100,2020-03-20
states,Utah,United States,-100,2020-03-21
states,Utah,United States,-100,2020-03-22
states,Utah,United States,-100,2020-03-23
states,Utah,United States,-100,2020-03-24
states,Utah,United States,-100,2020-03-25
states,Utah,United States,-100,2020-03-26
states,Utah,United States,-100,2020-03-27
states,Utah,United States,-100,2020-03-28
states,Utah,United States,-100,2020-03-29
states,Utah,United States,-100,2020-03-30
states,Utah,United States,-100,2020-03-31
states,Utah,United States,-100,2020-04-01
states,Utah,United States,-100,2020-04-02
states,Utah,United States,-100,2020-04-03
states,Utah,United States,-100,2020-04-04
states,Utah,United States,-100,2020-04-05
states,Utah,United States,-100,2020-04-06
states,Utah,United States,-100,2020-04-07
states,Utah,United States,-100,2020-04-08
states,Utah,United States,-100,2020-04-09
states,Utah,United States,-100,2020-04-10
states,Utah,United States,-100,2020-04-11
states,Utah,United States,-100,2020-04-12
states,Utah,United States,-100,2020-04-13
states,Utah,United States,-100,2020-04-14
states,Utah,United States,-100,2020-04-15
states,Utah,United States,-100,2020-04-16
states,Utah,United States,-100,2020-04-17
states,Utah,United States,-100,2020-04-18
states,Utah,United States,-100,2020-04-19
states,Utah,United States,-100,2020-04-20
states,Utah,United States,-100,2020-04-21
states,Utah,United States,-100,2020-04-22
states,Utah,United States,-100,2020-04-23
states,Utah,United States,-100,2020-04-24
states,Utah,United States,-100,2020-04-25
states,Utah,United States,-100,2020-04-26
states,Utah,United States,-100,2020-04-27
states,Utah,United States,-100,2020-04-28
states,Utah,United States,-100,2020-04-29
states,Utah,United States,-100,2020-04-30
states,Utah,United States,-98,2020-05-01
states,Utah,United States,-97,2020-05-02
states,Utah,United States,-98,2020-05-03
states,Utah,United States,-95,2020-05-04
states,Utah,United States,-94,2020-05-05
states,Utah,United States,-95,2020-05-06
states,Utah,United States,-93,2020-05-07
states,Utah,United States,-91,2020-05-08
states,Utah,United States,-91,2020-05-09
states,Utah,United States,-91,2020-05-10
states,Utah,United States,-90,2020-05-11
states,Utah,United States,-87,2020-05-12
states,Utah,United States,-88,2020-05-13
states,Utah,United States,-88,2020-05-14
states,Utah,United States,-82,2020-05-15
states,Utah,United States,-81,2020-05-16
states,Utah,United States,-83,2020-05-17
states,Utah,United States,-83,2020-05-18
states,Utah,United States,-82,2020-05-19
states,Utah,United States,-82,2020-05-20
states,Utah,United States,-80,2020-05-21
states,Utah,United States,-75,2020-05-22
states,Utah,United States,-75,2020-05-23
states,Utah,United States,-78,2020-05-24
states,Utah,United States,-79,2020-05-25
states,Utah,United States,-74,2020-05-26
states,Utah,United States,-74,2020-05-27
states,Utah,United States,-74,2020-05-28
states,Utah,United States,-71,2020-05-29
states,Utah,United States,-72,2020-05-30
states,Utah,United States,-80,2020-05-31
states,Utah,United States,-77,2020-06-01
states,Utah,United States,-72,2020-06-02
states,Utah,United States,-74,2020-06-03
states,Utah,United States,-67,2020-06-04
states,Utah,United States,-63,2020-06-05
states,Utah,United States,-62,2020-06-06
states,Utah,United States,-58,2020-06-07
states,Utah,United States,-70,2020-06-08
states,Utah,United States,-66,2020-06-09
states,Utah,United States,-63,2020-06-10
states,Utah,United States,-60,2020-06-11
states,Utah,United States,-56,2020-06-12
states,Utah,United States,-52,2020-06-13
states,Utah,United States,-68,2020-06-14
states,Utah,United States,-55,2020-06-15
states,Utah,United States,-61,2020-06-16
states,Utah,United States,-62,2020-06-17
states,Utah,United States,-54,2020-06-18
states,Utah,United States,-53,2020-06-19
states,Utah,United States,-48,2020-06-20
states,Utah,United States,-36,2020-06-21
states,Utah,United States,-57,2020-06-22
states,Utah,United States,-58,2020-06-23
states,Utah,United States,-56,2020-06-24
states,Utah,United States,-57,2020-06-25
states,Utah,United States,-50,2020-06-26
states,Utah,United States,-49,2020-06-27
states,Utah,United States,-56,2020-06-28
states,Utah,United States,-60,2020-06-29
states,Utah,United States,-58,2020-06-30
states,Utah,United States,-65,2020-07-01
states,Utah,United States,-47,2020-07-02
states,Utah,United States,-54,2020-07-03
states,Utah,United States,-76,2020-07-04
states,Utah,United States,-50,2020-07-05
states,Utah,United States,-45,2020-07-06
states,Utah,United States,-55,2020-07-07
states,Utah,United States,-59,2020-07-08
states,Utah,United States,-56,2020-07-09
states,Utah,United States,-52,2020-07-10
states,Utah,United States,-47,2020-07-11
states,Utah,United States,-53,2020-07-12
states,Utah,United States,-62,2020-07-13
states,Utah,United States,-62,2020-07-14
states,Victoria,Australia,-10,2020-02-18
states,Victoria,Australia,-7,2020-02-19
states,Victoria,Australia,-5,2020-02-20
states,Victoria,Australia,-7,2020-02-21
states,Victoria,Australia,-5,2020-02-22
states,Victoria,Australia,-2,2020-02-23
states,Victoria,Australia,-7,2020-02-24
states,Victoria,Australia,-6,2020-02-25
states,Victoria,Australia,-8,2020-02-26
states,Victoria,Australia,-12,2020-02-27
states,Victoria,Australia,-7,2020-02-28
states,Victoria,Australia,-4,2020-02-29
states,Victoria,Australia,-1,2020-03-01
states,Victoria,Australia,-13,2020-03-02
states,Victoria,Australia,-4,2020-03-03
states,Victoria,Australia,-17,2020-03-04
states,Victoria,Australia,-12,2020-03-05
states,Victoria,Australia,-13,2020-03-06
states,Victoria,Australia,-10,2020-03-07
states,Victoria,Australia,-8,2020-03-08
states,Victoria,Australia,-11,2020-03-09
states,Victoria,Australia,-9,2020-03-10
states,Victoria,Australia,-14,2020-03-11
states,Victoria,Australia,-8,2020-03-12
states,Victoria,Australia,-18,2020-03-13
states,Victoria,Australia,-19,2020-03-14
states,Victoria,Australia,-28,2020-03-15
states,Victoria,Australia,-35,2020-03-16
states,Victoria,Australia,-43,2020-03-17
states,Victoria,Australia,-51,2020-03-18
states,Victoria,Australia,-63,2020-03-19
states,Victoria,Australia,-57,2020-03-20
states,Victoria,Australia,-62,2020-03-21
states,Victoria,Australia,-72,2020-03-22
states,Victoria,Australia,-99,2020-03-23
states,Victoria,Australia,-100,2020-03-24
states,Victoria,Australia,-100,2020-03-25
states,Victoria,Australia,-100,2020-03-26
states,Victoria,Australia,-100,2020-03-27
states,Victoria,Australia,-100,2020-03-28
states,Victoria,Australia,-100,2020-03-29
states,Victoria,Australia,-100,2020-03-30
states,Victoria,Australia,-100,2020-03-31
states,Victoria,Australia,-100,2020-04-01
states,Victoria,Australia,-100,2020-04-02
states,Victoria,Australia,-100,2020-04-03
states,Victoria,Australia,-100,2020-04-04
states,Victoria,Australia,-100,2020-04-05
states,Victoria,Australia,-100,2020-04-06
states,Victoria,Australia,-100,2020-04-07
states,Victoria,Australia,-100,2020-04-08
states,Victoria,Australia,-100,2020-04-09
states,Victoria,Australia,-100,2020-04-10
states,Victoria,Australia,-100,2020-04-11
states,Victoria,Australia,-100,2020-04-12
states,Victoria,Australia,-100,2020-04-13
states,Victoria,Australia,-100,2020-04-14
states,Victoria,Australia,-100,2020-04-15
states,Victoria,Australia,-100,2020-04-16
states,Victoria,Australia,-100,2020-04-17
states,Victoria,Australia,-100,2020-04-18
states,Victoria,Australia,-100,2020-04-19
states,Victoria,Australia,-100,2020-04-20
states,Victoria,Australia,-100,2020-04-21
states,Victoria,Australia,-100,2020-04-22
states,Victoria,Australia,-100,2020-04-23
states,Victoria,Australia,-100,2020-04-24
states,Victoria,Australia,-100,2020-04-25
states,Victoria,Australia,-100,2020-04-26
states,Victoria,Australia,-100,2020-04-27
states,Victoria,Australia,-100,2020-04-28
states,Victoria,Australia,-100,2020-04-29
states,Victoria,Australia,-100,2020-04-30
states,Victoria,Australia,-100,2020-05-01
states,Victoria,Australia,-100,2020-05-02
states,Victoria,Australia,-100,2020-05-03
states,Victoria,Australia,-100,2020-05-04
states,Victoria,Australia,-100,2020-05-05
states,Victoria,Australia,-100,2020-05-06
states,Victoria,Australia,-100,2020-05-07
states,Victoria,Australia,-100,2020-05-08
states,Victoria,Australia,-100,2020-05-09
states,Victoria,Australia,-100,2020-05-10
states,Victoria,Australia,-99,2020-05-11
states,Victoria,Australia,-99,2020-05-12
states,Victoria,Australia,-99,2020-05-13
states,Victoria,Australia,-98,2020-05-14
states,Victoria,Australia,-98,2020-05-15
states,Victoria,Australia,-98,2020-05-16
states,Victoria,Australia,-99,2020-05-17
states,Victoria,Australia,-99,2020-05-18
states,Victoria,Australia,-99,2020-05-19
states,Victoria,Australia,-100,2020-05-20
states,Victoria,Australia,-99,2020-05-21
states,Victoria,Australia,-99,2020-05-22
states,Victoria,Australia,-99,2020-05-23
states,Victoria,Australia,-99,2020-05-24
states,Victoria,Australia,-100,2020-05-25
states,Victoria,Australia,-98,2020-05-26
states,Victoria,Australia,-98,2020-05-27
states,Victoria,Australia,-98,2020-05-28
states,Victoria,Australia,-99,2020-05-29
states,Victoria,Australia,-98,2020-05-30
states,Victoria,Australia,-99,2020-05-31
states,Victoria,Australia,-33,2020-06-01
states,Victoria,Australia,-45,2020-06-02
states,Victoria,Australia,-43,2020-06-03
states,Victoria,Australia,-40,2020-06-04
states,Victoria,Australia,-44,2020-06-05
states,Victoria,Australia,-51,2020-06-06
states,Victoria,Australia,-57,2020-06-07
states,Victoria,Australia,-57,2020-06-08
states,Victoria,Australia,-32,2020-06-09
states,Victoria,Australia,-27,2020-06-10
states,Victoria,Australia,-26,2020-06-11
states,Victoria,Australia,-34,2020-06-12
states,Victoria,Australia,-43,2020-06-13
states,Victoria,Australia,-39,2020-06-14
states,Victoria,Australia,-30,2020-06-15
states,Victoria,Australia,-23,2020-06-16
states,Victoria,Australia,-25,2020-06-17
states,Victoria,Australia,-22,2020-06-18
states,Victoria,Australia,-30,2020-06-19
states,Victoria,Australia,-38,2020-06-20
states,Victoria,Australia,-32,2020-06-21
states,Victoria,Australia,-19,2020-06-22
states,Victoria,Australia,-31,2020-06-23
states,Victoria,Australia,-15,2020-06-24
states,Victoria,Australia,-15,2020-06-25
states,Victoria,Australia,8,2020-06-26
states,Victoria,Australia,-20,2020-06-27
states,Victoria,Australia,-24,2020-06-28
states,Victoria,Australia,-15,2020-06-29
states,Victoria,Australia,-74,2020-06-30
states,Victoria,Australia,-13,2020-07-01
states,Victoria,Australia,-72,2020-07-02
states,Victoria,Australia,-78,2020-07-03
states,Victoria,Australia,-83,2020-07-04
